complaint_id,text,product,channel
C01181,fraud claim has not been resolved. I expect a prompt resolution.,Checking Account,Call Center
C01182,account was closed without warning. this is unacceptable.,Credit Card,Branch
C01183,card was used without my permission. I expect a prompt resolution.,Checking Account,Mobile App
C01184,interest rate increased suddenly. I have contacted support multiple times.,Credit Card,Email
C01185,fraud claim has not been resolved. please resolve this issue immediately.,Checking Account,Email
C01186,support team keeps transferring me. I have contacted support multiple times.,Mortgage,Website
C01187,website shows error during login. I have contacted support multiple times.,Online Banking,Mobile App
C01188,approval process is taking too long. I expect a prompt resolution.,Personal Loan,Mobile App
C01189,unauthorized transaction on my account. this is unacceptable.,Checking Account,Call Center
C01190,representative was unhelpful. I have contacted support multiple times.,Mortgage,Website
C01191,representative was unhelpful. this has been very frustrating.,Mortgage,Call Center
C01192,fraud claim has not been resolved. this has been very frustrating.,Checking Account,Website
C01193,transactions not showing in app. this has been very frustrating.,Online Banking,Email
C01194,funds are inaccessible after closure. this is unacceptable.,Credit Card,Email
C01195,representative was unhelpful. this has been very frustrating.,Mortgage,Call Center
C01196,long wait times on the phone. I have contacted support multiple times.,Mortgage,Email
C01197,billing statement has unexplained charges. I have contacted support multiple times.,Credit Card,Branch
C01198,support team keeps transferring me. this is unacceptable.,Mortgage,Mobile App
C01199,mobile app keeps crashing. I have contacted support multiple times.,Online Banking,Call Center
C01200,unable to log into my account. please resolve this issue immediately.,Online Banking,Website
C01201,support team keeps transferring me. this is unacceptable.,Mortgage,Email
C01202,account was closed without warning. this has been very frustrating.,Credit Card,Call Center
C01203,fraud claim has not been resolved. I expect a prompt resolution.,Checking Account,Email
C01204,loan application was denied without explanation. please resolve this issue immediately.,Personal Loan,Branch
C01205,late payment fee seems incorrect. please resolve this issue immediately.,Credit Card,Email
C01206,funds are inaccessible after closure. this has been very frustrating.,Credit Card,Email
C01207,transactions not showing in app. I expect a prompt resolution.,Online Banking,Branch
C01208,unauthorized transaction on my account. please resolve this issue immediately.,Checking Account,Website
C01209,transactions not showing in app. this has been very frustrating.,Online Banking,Mobile App
C01210,received conflicting information about approval. I expect a prompt resolution.,Personal Loan,Mobile App
C01211,account was closed without warning. I have contacted support multiple times.,Credit Card,Website
C01212,no explanation given for account closure. this has been very frustrating.,Credit Card,Website
C01213,issue was escalated but no follow up. this has been very frustrating.,Mortgage,Website
C01214,late payment fee seems incorrect. please resolve this issue immediately.,Credit Card,Mobile App
C01215,charged unexpected fees on my credit card. this has been very frustrating.,Credit Card,Website
C01216,transactions not showing in app. this has been very frustrating.,Online Banking,Email
C01217,documents were submitted but no response. this is unacceptable.,Personal Loan,Branch
C01218,dispute process is extremely slow. this is unacceptable.,Checking Account,Call Center
C01219,late payment fee seems incorrect. this has been very frustrating.,Credit Card,Email
C01220,billing statement has unexplained charges. this has been very frustrating.,Credit Card,Email
C01221,charged unexpected fees on my credit card. please resolve this issue immediately.,Credit Card,Email
C01222,interest rate increased suddenly. please resolve this issue immediately.,Credit Card,Email
C01223,interest rate increased suddenly. this is unacceptable.,Credit Card,Branch
C01224,unauthorized transaction on my account. this is unacceptable.,Checking Account,Website
C01225,long wait times on the phone. I have contacted support multiple times.,Mortgage,Branch
C01226,representative was unhelpful. I have contacted support multiple times.,Mortgage,Call Center
C01227,funds are inaccessible after closure. this has been very frustrating.,Credit Card,Email
C01228,long wait times on the phone. this has been very frustrating.,Mortgage,Mobile App
C01229,billing statement has unexplained charges. I expect a prompt resolution.,Credit Card,Branch
C01230,support team keeps transferring me. this has been very frustrating.,Mortgage,Call Center
C01231,documents were submitted but no response. I have contacted support multiple times.,Personal Loan,Branch
C01232,cannot reopen my account. I have contacted support multiple times.,Credit Card,Website
C01233,approval process is taking too long. I expect a prompt resolution.,Personal Loan,Call Center
C01234,loan application was denied without explanation. I have contacted support multiple times.,Personal Loan,Email
C01235,billing statement has unexplained charges. this is unacceptable.,Credit Card,Email
C01236,interest rate increased suddenly. this has been very frustrating.,Credit Card,Call Center
C01237,annual fee was applied without notice. I expect a prompt resolution.,Credit Card,Branch
C01238,unable to log into my account. I have contacted support multiple times.,Online Banking,Website
C01239,interest rate increased suddenly. I expect a prompt resolution.,Credit Card,Mobile App
C01240,documents were submitted but no response. this is unacceptable.,Personal Loan,Branch
C01241,transactions not showing in app. please resolve this issue immediately.,Online Banking,Email
C01242,received conflicting information about approval. I expect a prompt resolution.,Personal Loan,Call Center
C01243,website shows error during login. I have contacted support multiple times.,Online Banking,Mobile App
C01244,mobile app keeps crashing. I have contacted support multiple times.,Online Banking,Branch
C01245,unable to log into my account. I have contacted support multiple times.,Online Banking,Call Center
C01246,dispute process is extremely slow. this is unacceptable.,Checking Account,Call Center
C01247,website shows error during login. I expect a prompt resolution.,Online Banking,Mobile App
C01248,received conflicting information about approval. this has been very frustrating.,Personal Loan,Call Center
C01249,received conflicting information about approval. I have contacted support multiple times.,Personal Loan,Call Center
C01250,account was closed without warning. this has been very frustrating.,Credit Card,Mobile App
C01251,customer service never responds. I expect a prompt resolution.,Mortgage,Email
C01252,fraudulent charges still pending. I have contacted support multiple times.,Checking Account,Mobile App
C01253,representative was unhelpful. I expect a prompt resolution.,Mortgage,Email
C01254,fraud claim has not been resolved. please resolve this issue immediately.,Checking Account,Branch
C01255,received conflicting information about approval. please resolve this issue immediately.,Personal Loan,Website
C01256,fraudulent charges still pending. I expect a prompt resolution.,Checking Account,Mobile App
C01257,card was used without my permission. I expect a prompt resolution.,Checking Account,Mobile App
C01258,received notice that my account is terminated. I expect a prompt resolution.,Credit Card,Website
C01259,long wait times on the phone. this is unacceptable.,Mortgage,Website
C01260,received conflicting information about approval. I expect a prompt resolution.,Personal Loan,Website
C01261,no explanation given for account closure. please resolve this issue immediately.,Credit Card,Mobile App
C01262,loan status keeps changing online. I have contacted support multiple times.,Personal Loan,Mobile App
C01263,unable to log into my account. I have contacted support multiple times.,Online Banking,Mobile App
C01264,received notice that my account is terminated. I expect a prompt resolution.,Credit Card,Call Center
C01265,dispute process is extremely slow. this is unacceptable.,Checking Account,Mobile App
C01266,interest rate increased suddenly. this has been very frustrating.,Credit Card,Email
C01267,funds are inaccessible after closure. please resolve this issue immediately.,Credit Card,Email
C01268,support team keeps transferring me. I have contacted support multiple times.,Mortgage,Branch
C01269,no explanation given for account closure. please resolve this issue immediately.,Credit Card,Email
C01270,account was closed without warning. I expect a prompt resolution.,Credit Card,Call Center
C01271,fraud claim has not been resolved. I expect a prompt resolution.,Checking Account,Branch
C01272,unable to log into my account. this is unacceptable.,Online Banking,Branch
C01273,customer service never responds. I expect a prompt resolution.,Mortgage,Website
C01274,fraud claim has not been resolved. I have contacted support multiple times.,Checking Account,Mobile App
C01275,representative was unhelpful. I have contacted support multiple times.,Mortgage,Website
C01276,approval process is taking too long. please resolve this issue immediately.,Personal Loan,Email
C01277,account was closed without warning. I have contacted support multiple times.,Credit Card,Branch
C01278,online banking system was down. this is unacceptable.,Online Banking,Branch
C01279,fraud claim has not been resolved. I expect a prompt resolution.,Checking Account,Website
C01280,no explanation given for account closure. this has been very frustrating.,Credit Card,Website
C01281,annual fee was applied without notice. I expect a prompt resolution.,Credit Card,Email
C01282,approval process is taking too long. I expect a prompt resolution.,Personal Loan,Mobile App
C01283,long wait times on the phone. this has been very frustrating.,Mortgage,Website
C01284,mobile app keeps crashing. I expect a prompt resolution.,Online Banking,Branch
C01285,support team keeps transferring me. this has been very frustrating.,Mortgage,Call Center
C01286,annual fee was applied without notice. this is unacceptable.,Credit Card,Email
C01287,dispute process is extremely slow. I have contacted support multiple times.,Checking Account,Website
C01288,fraudulent charges still pending. I have contacted support multiple times.,Checking Account,Email
C01289,received conflicting information about approval. I expect a prompt resolution.,Personal Loan,Call Center
C01290,documents were submitted but no response. this is unacceptable.,Personal Loan,Email
C01291,customer service never responds. I have contacted support multiple times.,Mortgage,Branch
C01292,fraud claim has not been resolved. this has been very frustrating.,Checking Account,Mobile App
C01293,received conflicting information about approval. I expect a prompt resolution.,Personal Loan,Branch
C01294,received conflicting information about approval. this has been very frustrating.,Personal Loan,Website
C01295,fraudulent charges still pending. I expect a prompt resolution.,Checking Account,Mobile App
C01296,support team keeps transferring me. this has been very frustrating.,Mortgage,Mobile App
C01297,fraud claim has not been resolved. I expect a prompt resolution.,Checking Account,Email
C01298,late payment fee seems incorrect. I expect a prompt resolution.,Credit Card,Branch
C01299,online banking system was down. I expect a prompt resolution.,Online Banking,Branch
C01300,loan status keeps changing online. this is unacceptable.,Personal Loan,Call Center
C01301,support team keeps transferring me. this has been very frustrating.,Mortgage,Branch
C01302,documents were submitted but no response. this is unacceptable.,Personal Loan,Website
C01303,interest rate increased suddenly. I expect a prompt resolution.,Credit Card,Email
C01304,card was used without my permission. I have contacted support multiple times.,Checking Account,Mobile App
C01305,account was closed without warning. I expect a prompt resolution.,Credit Card,Email
C01306,billing statement has unexplained charges. this has been very frustrating.,Credit Card,Branch
C01307,received notice that my account is terminated. please resolve this issue immediately.,Credit Card,Branch
C01308,online banking system was down. I have contacted support multiple times.,Online Banking,Branch
C01309,cannot reopen my account. please resolve this issue immediately.,Credit Card,Call Center
C01310,issue was escalated but no follow up. I expect a prompt resolution.,Mortgage,Call Center
C01311,representative was unhelpful. this is unacceptable.,Mortgage,Website
C01312,fraudulent charges still pending. I expect a prompt resolution.,Checking Account,Branch
C01313,documents were submitted but no response. I expect a prompt resolution.,Personal Loan,Email
C01314,card was used without my permission. please resolve this issue immediately.,Checking Account,Email
C01315,website shows error during login. I have contacted support multiple times.,Online Banking,Mobile App
C01316,received notice that my account is terminated. this is unacceptable.,Credit Card,Website
C01317,annual fee was applied without notice. I expect a prompt resolution.,Credit Card,Branch
C01318,transactions not showing in app. I expect a prompt resolution.,Online Banking,Mobile App
C01319,loan status keeps changing online. this has been very frustrating.,Personal Loan,Mobile App
C01320,loan status keeps changing online. I expect a prompt resolution.,Personal Loan,Branch
C01321,charged unexpected fees on my credit card. please resolve this issue immediately.,Credit Card,Website
C01322,online banking system was down. I expect a prompt resolution.,Online Banking,Mobile App
C01323,no explanation given for account closure. this is unacceptable.,Credit Card,Email
C01324,cannot reopen my account. please resolve this issue immediately.,Credit Card,Email
C01325,annual fee was applied without notice. this is unacceptable.,Credit Card,Branch
C01326,annual fee was applied without notice. I expect a prompt resolution.,Credit Card,Call Center
C01327,loan application was denied without explanation. I expect a prompt resolution.,Personal Loan,Email
C01328,long wait times on the phone. I expect a prompt resolution.,Mortgage,Website
C01329,account was closed without warning. please resolve this issue immediately.,Credit Card,Website
C01330,account was closed without warning. I have contacted support multiple times.,Credit Card,Mobile App
C01331,website shows error during login. please resolve this issue immediately.,Online Banking,Branch
C01332,fraudulent charges still pending. I have contacted support multiple times.,Checking Account,Email
C01333,charged unexpected fees on my credit card. this has been very frustrating.,Credit Card,Email
C01334,transactions not showing in app. I expect a prompt resolution.,Online Banking,Call Center
C01335,unable to log into my account. I have contacted support multiple times.,Online Banking,Email
C01336,loan status keeps changing online. this is unacceptable.,Personal Loan,Email
C01337,interest rate increased suddenly. I have contacted support multiple times.,Credit Card,Branch
C01338,customer service never responds. I expect a prompt resolution.,Mortgage,Mobile App
C01339,representative was unhelpful. please resolve this issue immediately.,Mortgage,Mobile App
C01340,representative was unhelpful. I expect a prompt resolution.,Mortgage,Email
C01341,website shows error during login. this is unacceptable.,Online Banking,Email
C01342,fraud claim has not been resolved. please resolve this issue immediately.,Checking Account,Branch
C01343,no explanation given for account closure. I expect a prompt resolution.,Credit Card,Mobile App
C01344,unauthorized transaction on my account. please resolve this issue immediately.,Checking Account,Mobile App
C01345,fraud claim has not been resolved. I have contacted support multiple times.,Checking Account,Call Center
C01346,card was used without my permission. I expect a prompt resolution.,Checking Account,Email
C01347,interest rate increased suddenly. I have contacted support multiple times.,Credit Card,Call Center
C01348,late payment fee seems incorrect. please resolve this issue immediately.,Credit Card,Mobile App
C01349,long wait times on the phone. this is unacceptable.,Mortgage,Call Center
C01350,mobile app keeps crashing. I expect a prompt resolution.,Online Banking,Call Center
C01351,approval process is taking too long. this is unacceptable.,Personal Loan,Website
C01352,approval process is taking too long. please resolve this issue immediately.,Personal Loan,Website
C01353,approval process is taking too long. I have contacted support multiple times.,Personal Loan,Email
C01354,mobile app keeps crashing. this has been very frustrating.,Online Banking,Mobile App
C01355,late payment fee seems incorrect. I expect a prompt resolution.,Credit Card,Mobile App
C01356,customer service never responds. this is unacceptable.,Mortgage,Call Center
C01357,representative was unhelpful. this is unacceptable.,Mortgage,Email
C01358,website shows error during login. I have contacted support multiple times.,Online Banking,Email
C01359,website shows error during login. I have contacted support multiple times.,Online Banking,Email
C01360,loan application was denied without explanation. I expect a prompt resolution.,Personal Loan,Branch
C01361,fraudulent charges still pending. this has been very frustrating.,Checking Account,Email
C01362,website shows error during login. I have contacted support multiple times.,Online Banking,Branch
C01363,billing statement has unexplained charges. this is unacceptable.,Credit Card,Call Center
C01364,account was closed without warning. this has been very frustrating.,Credit Card,Website
C01365,fraudulent charges still pending. this has been very frustrating.,Checking Account,Call Center
C01366,transactions not showing in app. please resolve this issue immediately.,Online Banking,Website
C01367,representative was unhelpful. I have contacted support multiple times.,Mortgage,Call Center
C01368,fraudulent charges still pending. please resolve this issue immediately.,Checking Account,Call Center
C01369,loan status keeps changing online. this is unacceptable.,Personal Loan,Website
C01370,card was used without my permission. please resolve this issue immediately.,Checking Account,Branch
C01371,website shows error during login. I have contacted support multiple times.,Online Banking,Email
C01372,received conflicting information about approval. I have contacted support multiple times.,Personal Loan,Mobile App
C01373,funds are inaccessible after closure. I have contacted support multiple times.,Credit Card,Email
C01374,dispute process is extremely slow. I have contacted support multiple times.,Checking Account,Website
C01375,received notice that my account is terminated. this is unacceptable.,Credit Card,Mobile App
C01376,loan status keeps changing online. this is unacceptable.,Personal Loan,Website
C01377,cannot reopen my account. I expect a prompt resolution.,Credit Card,Call Center
C01378,card was used without my permission. please resolve this issue immediately.,Checking Account,Email
C01379,customer service never responds. this is unacceptable.,Mortgage,Mobile App
C01380,received notice that my account is terminated. this has been very frustrating.,Credit Card,Website
C01381,website shows error during login. this has been very frustrating.,Online Banking,Branch
C01382,funds are inaccessible after closure. please resolve this issue immediately.,Credit Card,Call Center
C01383,transactions not showing in app. I expect a prompt resolution.,Online Banking,Call Center
C01384,online banking system was down. this is unacceptable.,Online Banking,Mobile App
C01385,transactions not showing in app. I have contacted support multiple times.,Online Banking,Email
C01386,support team keeps transferring me. I have contacted support multiple times.,Mortgage,Call Center
C01387,unable to log into my account. I expect a prompt resolution.,Online Banking,Branch
C01388,no explanation given for account closure. this has been very frustrating.,Credit Card,Branch
C01389,representative was unhelpful. this is unacceptable.,Mortgage,Website
C01390,documents were submitted but no response. this is unacceptable.,Personal Loan,Email
C01391,issue was escalated but no follow up. this has been very frustrating.,Mortgage,Mobile App
C01392,documents were submitted but no response. I have contacted support multiple times.,Personal Loan,Call Center
C01393,unable to log into my account. please resolve this issue immediately.,Online Banking,Email
C01394,no explanation given for account closure. please resolve this issue immediately.,Credit Card,Branch
C01395,transactions not showing in app. I expect a prompt resolution.,Online Banking,Branch
C01396,fraud claim has not been resolved. I have contacted support multiple times.,Checking Account,Mobile App
C01397,approval process is taking too long. please resolve this issue immediately.,Personal Loan,Mobile App
C01398,approval process is taking too long. this is unacceptable.,Personal Loan,Mobile App
C01399,charged unexpected fees on my credit card. this is unacceptable.,Credit Card,Email
C01400,charged unexpected fees on my credit card. this is unacceptable.,Credit Card,Email
C01401,charged unexpected fees on my credit card. please resolve this issue immediately.,Credit Card,Email
C01402,loan application was denied without explanation. this is unacceptable.,Personal Loan,Call Center
C01403,approval process is taking too long. please resolve this issue immediately.,Personal Loan,Branch
C01404,received notice that my account is terminated. I have contacted support multiple times.,Credit Card,Email
C01405,loan application was denied without explanation. this has been very frustrating.,Personal Loan,Call Center
C01406,website shows error during login. this is unacceptable.,Online Banking,Email
C01407,transactions not showing in app. this is unacceptable.,Online Banking,Website
C01408,cannot reopen my account. I have contacted support multiple times.,Credit Card,Email
C01409,issue was escalated but no follow up. I expect a prompt resolution.,Mortgage,Branch
C01410,support team keeps transferring me. please resolve this issue immediately.,Mortgage,Call Center
C01411,fraudulent charges still pending. I have contacted support multiple times.,Checking Account,Mobile App
C01412,card was used without my permission. please resolve this issue immediately.,Checking Account,Branch
C01413,mobile app keeps crashing. please resolve this issue immediately.,Online Banking,Mobile App
C01414,billing statement has unexplained charges. I have contacted support multiple times.,Credit Card,Call Center
C01415,website shows error during login. I expect a prompt resolution.,Online Banking,Mobile App
C01416,no explanation given for account closure. this is unacceptable.,Credit Card,Call Center
C01417,late payment fee seems incorrect. please resolve this issue immediately.,Credit Card,Email
C01418,loan application was denied without explanation. I expect a prompt resolution.,Personal Loan,Call Center
C01419,loan status keeps changing online. I expect a prompt resolution.,Personal Loan,Branch
C01420,fraud claim has not been resolved. I have contacted support multiple times.,Checking Account,Branch
C01421,fraud claim has not been resolved. please resolve this issue immediately.,Checking Account,Mobile App
C01422,fraud claim has not been resolved. I expect a prompt resolution.,Checking Account,Email
C01423,funds are inaccessible after closure. please resolve this issue immediately.,Credit Card,Email
C01424,website shows error during login. I have contacted support multiple times.,Online Banking,Mobile App
C01425,approval process is taking too long. please resolve this issue immediately.,Personal Loan,Mobile App
C01426,no explanation given for account closure. I expect a prompt resolution.,Credit Card,Branch
C01427,transactions not showing in app. this is unacceptable.,Online Banking,Website
C01428,online banking system was down. I have contacted support multiple times.,Online Banking,Mobile App
C01429,customer service never responds. I have contacted support multiple times.,Mortgage,Mobile App
C01430,unable to log into my account. I have contacted support multiple times.,Online Banking,Branch
C01431,account was closed without warning. I have contacted support multiple times.,Credit Card,Mobile App
C01432,loan application was denied without explanation. this is unacceptable.,Personal Loan,Website
C01433,website shows error during login. please resolve this issue immediately.,Online Banking,Branch
C01434,website shows error during login. this has been very frustrating.,Online Banking,Call Center
C01435,annual fee was applied without notice. this has been very frustrating.,Credit Card,Call Center
C01436,unauthorized transaction on my account. I expect a prompt resolution.,Checking Account,Branch
C01437,approval process is taking too long. please resolve this issue immediately.,Personal Loan,Branch
C01438,charged unexpected fees on my credit card. I have contacted support multiple times.,Credit Card,Branch
C01439,fraud claim has not been resolved. this has been very frustrating.,Checking Account,Website
C01440,unauthorized transaction on my account. I expect a prompt resolution.,Checking Account,Website
C01441,dispute process is extremely slow. please resolve this issue immediately.,Checking Account,Call Center
C01442,loan application was denied without explanation. I expect a prompt resolution.,Personal Loan,Email
C01443,interest rate increased suddenly. this is unacceptable.,Credit Card,Call Center
C01444,documents were submitted but no response. this has been very frustrating.,Personal Loan,Website
C01445,annual fee was applied without notice. this is unacceptable.,Credit Card,Call Center
C01446,annual fee was applied without notice. please resolve this issue immediately.,Credit Card,Email
C01447,late payment fee seems incorrect. I have contacted support multiple times.,Credit Card,Mobile App
C01448,billing statement has unexplained charges. this is unacceptable.,Credit Card,Email
C01449,documents were submitted but no response. this has been very frustrating.,Personal Loan,Website
C01450,loan status keeps changing online. this has been very frustrating.,Personal Loan,Email
C01451,online banking system was down. this has been very frustrating.,Online Banking,Call Center
C01452,received notice that my account is terminated. I expect a prompt resolution.,Credit Card,Mobile App
C01453,loan status keeps changing online. I have contacted support multiple times.,Personal Loan,Call Center
C01454,representative was unhelpful. this is unacceptable.,Mortgage,Website
C01455,late payment fee seems incorrect. please resolve this issue immediately.,Credit Card,Website
C01456,online banking system was down. this is unacceptable.,Online Banking,Branch
C01457,representative was unhelpful. I expect a prompt resolution.,Mortgage,Branch
C01458,received conflicting information about approval. I have contacted support multiple times.,Personal Loan,Email
C01459,unable to log into my account. this is unacceptable.,Online Banking,Call Center
C01460,support team keeps transferring me. I have contacted support multiple times.,Mortgage,Mobile App
C01461,long wait times on the phone. this is unacceptable.,Mortgage,Call Center
C01462,transactions not showing in app. please resolve this issue immediately.,Online Banking,Branch
C01463,billing statement has unexplained charges. this is unacceptable.,Credit Card,Website
C01464,billing statement has unexplained charges. please resolve this issue immediately.,Credit Card,Email
C01465,documents were submitted but no response. this has been very frustrating.,Personal Loan,Email
C01466,fraud claim has not been resolved. I expect a prompt resolution.,Checking Account,Branch
C01467,long wait times on the phone. I expect a prompt resolution.,Mortgage,Call Center
C01468,website shows error during login. please resolve this issue immediately.,Online Banking,Mobile App
C01469,billing statement has unexplained charges. this has been very frustrating.,Credit Card,Mobile App
C01470,approval process is taking too long. this has been very frustrating.,Personal Loan,Website
C01471,late payment fee seems incorrect. I have contacted support multiple times.,Credit Card,Mobile App
C01472,billing statement has unexplained charges. this is unacceptable.,Credit Card,Branch
C01473,support team keeps transferring me. I expect a prompt resolution.,Mortgage,Call Center
C01474,interest rate increased suddenly. I have contacted support multiple times.,Credit Card,Email
C01475,account was closed without warning. this has been very frustrating.,Credit Card,Website
C01476,no explanation given for account closure. this has been very frustrating.,Credit Card,Branch
C01477,account was closed without warning. please resolve this issue immediately.,Credit Card,Email
C01478,no explanation given for account closure. please resolve this issue immediately.,Credit Card,Mobile App
C01479,representative was unhelpful. I expect a prompt resolution.,Mortgage,Mobile App
C01480,account was closed without warning. please resolve this issue immediately.,Credit Card,Mobile App
C01481,received conflicting information about approval. this has been very frustrating.,Personal Loan,Mobile App
C01482,received notice that my account is terminated. I expect a prompt resolution.,Credit Card,Branch
C01483,approval process is taking too long. I expect a prompt resolution.,Personal Loan,Website
C01484,long wait times on the phone. I expect a prompt resolution.,Mortgage,Email
C01485,unauthorized transaction on my account. I expect a prompt resolution.,Checking Account,Call Center
C01486,no explanation given for account closure. this is unacceptable.,Credit Card,Mobile App
C01487,approval process is taking too long. I expect a prompt resolution.,Personal Loan,Branch
C01488,representative was unhelpful. I have contacted support multiple times.,Mortgage,Email
C01489,issue was escalated but no follow up. please resolve this issue immediately.,Mortgage,Call Center
C01490,representative was unhelpful. please resolve this issue immediately.,Mortgage,Branch
C01491,no explanation given for account closure. please resolve this issue immediately.,Credit Card,Email
C01492,received conflicting information about approval. I expect a prompt resolution.,Personal Loan,Website
C01493,fraudulent charges still pending. please resolve this issue immediately.,Checking Account,Call Center
C01494,dispute process is extremely slow. this is unacceptable.,Checking Account,Mobile App
C01495,account was closed without warning. please resolve this issue immediately.,Credit Card,Email
C01496,billing statement has unexplained charges. I have contacted support multiple times.,Credit Card,Call Center
C01497,interest rate increased suddenly. I have contacted support multiple times.,Credit Card,Website
C01498,online banking system was down. please resolve this issue immediately.,Online Banking,Email
C01499,support team keeps transferring me. I expect a prompt resolution.,Mortgage,Email
C01500,loan application was denied without explanation. this has been very frustrating.,Personal Loan,Branch
